"","match_id","team","yellow_cards","red_cards","crosses","corners","fouls_committed","shots_on_target","shots_off_target","team_goals","opponent_team_api_id","opponent_goals","goal_difference","date"
"4333","4383",10194,2,0,7,3,13,2,2,NA,NA,NA,NA,2014-10-25
"4334","4384",8472,3,0,14,3,9,4,3,NA,NA,NA,NA,2014-10-25
"4335","4384",9825,3,0,21,3,8,5,9,NA,NA,NA,NA,2014-10-25
"4336","4386",8586,2,0,29,10,9,8,9,1,10261,2,-1,2014-10-26
"4337","4386",10261,3,0,11,2,12,2,4,2,8586,1,1,2014-10-26
"4338","4386",NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-10-26
"4339","4387",8659,3,0,27,6,14,7,8,2,9826,2,0,2014-10-25
"4340","4387",9826,1,0,7,3,8,7,2,2,8659,2,0,2014-10-25
"4341","4388",8456,1,0,17,8,14,9,13,1,8654,2,-1,2014-10-25
"4342","4388",8654,2,0,26,4,12,4,6,2,8456,1,1,2014-10-25
"4343","4389",8654,3,0,7,4,9,5,2,NA,NA,NA,NA,2015-08-09
"4344","4389",9825,1,0,28,5,12,15,8,NA,NA,NA,NA,2015-08-09
"4345","4390",8678,3,0,19,6,13,5,8,NA,NA,NA,NA,2015-08-08
"4346","4390",10252,3,0,15,3,13,4,2,NA,NA,NA,NA,2015-08-08
"4347","4391",8455,1,1,10,4,15,7,4,1,10003,4,-3,2015-08-08
"4348","4391",10003,3,0,10,8,16,13,2,4,8455,1,3,2015-08-08
"4349","4392",8668,1,0,23,8,7,4,5,2,9817,2,0,2015-08-08
"4350","4392",9817,2,0,11,2,14,6,3,2,8668,2,0,2015-08-08
"4351","4393",8197,2,0,16,6,13,8,9,4,8472,2,2,2015-08-08
"4352","4393",8472,4,0,10,3,17,5,4,2,8197,4,-2,2015-08-08
"4353","4394",8586,3,0,11,2,12,6,2,NA,NA,NA,NA,2015-08-08
"4354","4394",10260,2,0,8,1,12,6,4,NA,NA,NA,NA,2015-08-08
"4355","4395",8466,4,0,11,6,12,5,8,2,10261,2,0,2015-08-09
"4356","4395",10261,2,0,17,6,9,4,3,2,8466,2,0,2015-08-09
"4357","4396",9850,1,0,18,1,14,7,8,2,9826,3,-1,2015-08-08
"4358","4397",8650,4,0,11,5,16,8,3,NA,NA,NA,NA,2015-08-09
"4359","4397",10194,2,0,18,3,10,5,2,NA,NA,NA,NA,2015-08-09
"4360","4398",8456,1,0,16,6,9,11,3,NA,NA,NA,NA,2015-08-10
"4361","4398",8659,4,0,16,6,12,5,5,NA,NA,NA,NA,2015-08-10
"4362","4399",8668,1,0,13,5,13,5,4,1,9825,2,-1,2015-10-24
"4363","4399",9825,2,0,17,7,11,9,9,2,8668,1,1,2015-10-24
"4364","4400",10003,3,0,10,6,8,3,5,2,10252,1,1,2015-10-24
"4365","4400",10252,2,0,18,4,10,4,4,1,10003,2,-1,2015-10-24
"4366","4401",8586,1,0,14,5,15,7,2,5,8678,1,4,2015-10-25
"4367","4402",8197,3,0,17,3,8,5,6,NA,NA,NA,NA,2015-10-24
"4368","4402",9826,1,0,17,2,10,5,3,NA,NA,NA,NA,2015-10-24
"4369","4403",8466,1,0,14,7,11,4,4,1,8650,1,0,2015-10-25
"4370","4403",8650,1,0,13,10,9,6,9,1,8466,1,0,2015-10-25
"4371","4404",8456,2,0,9,4,13,3,4,NA,NA,NA,NA,2015-10-25
"4372","4404",10260,2,0,21,6,17,1,3,NA,NA,NA,NA,2015-10-25
"4373","4405",8659,2,0,16,3,6,3,2,NA,NA,NA,NA,2015-10-24
"4374","4405",9850,1,0,25,13,11,5,9,NA,NA,NA,NA,2015-10-24
"4375","4406",9817,1,0,6,5,18,7,5,NA,NA,NA,NA,2015-10-24
"4376","4406",10194,3,0,17,11,10,2,9,NA,NA,NA,NA,2015-10-24
"4377","4407",10261,2,1,19,10,10,13,6,NA,NA,NA,NA,2015-10-25
"4378","4408",8455,6,0,11,4,12,5,5,2,8654,2,0,2015-10-24
"4379","4408",8654,1,0,21,7,10,6,3,2,8455,2,0,2015-10-24
"4380","4409",8455,1,0,14,1,9,5,1,1,8650,3,-2,2015-10-31
"4381","4409",8650,4,0,13,7,21,8,5,3,8455,1,2,2015-10-31
"4382","4410",9826,3,0,17,7,12,9,6,NA,NA,NA,NA,2015-10-31
"4383","4410",10260,3,0,15,3,15,3,2,NA,NA,NA,NA,2015-10-31
"4384","4411",8472,2,0,15,1,5,11,4,3,8668,5,-2,2015-11-01
"4385","4411",8668,3,0,11,6,6,4,6,5,8472,3,2,2015-11-01
"4386","4412",8456,2,0,15,12,4,8,7,3,9850,1,2,2015-10-31
"4387","4412",9850,2,1,7,4,13,4,1,1,8456,3,-2,2015-10-31
"4388","4413",10194,3,0,16,4,16,2,5,NA,NA,NA,NA,2015-10-31
"4389","4413",10261,1,0,22,11,7,10,5,NA,NA,NA,NA,2015-10-31
"4390","4414",8466,1,0,15,4,5,3,7,NA,NA,NA,NA,2015-11-01
"4391","4414",8678,2,0,12,6,5,6,10,NA,NA,NA,NA,2015-11-01
"4392","4415",10003,2,0,16,4,12,7,1,NA,NA,NA,NA,2015-10-31
"4393","4416",10252,3,0,13,3,15,6,6,1,8586,3,-2,2015-11-02
"4394","4417",8654,0,1,14,2,12,3,4,NA,NA,NA,NA,2015-10-31
"4395","4417",9817,3,0,12,7,16,12,6,NA,NA,NA,NA,2015-10-31
"4396","4418",8197,2,0,19,4,11,5,5,3,8659,2,1,2015-10-31
"4397","4419",8586,1,0,11,6,17,4,9,1,9825,1,0,2015-11-08
"4398","4420",8456,1,0,25,8,7,8,7,NA,NA,NA,NA,2015-11-08
"4399","4420",10252,1,0,12,3,7,NA,3,NA,NA,NA,NA,2015-11-08
"4400","4421",8678,2,0,26,16,9,12,10,NA,NA,NA,NA,2015-11-07
"4401","4421",10261,2,0,4,NA,11,NA,1,NA,NA,NA,NA,2015-11-07
"4402","4422",9817,1,0,12,2,10,4,3,1,8197,2,-1,2015-11-07
"4403","4423",8650,1,0,21,14,7,12,9,1,9826,2,-1,2015-11-08
"4404","4423",9826,2,0,8,6,7,3,3,2,8650,1,1,2015-11-08
"4405","4424",8659,3,1,12,1,10,1,2,NA,NA,NA,NA,2015-11-07
"4406","4424",10260,1,0,19,5,11,5,6,NA,NA,NA,NA,2015-11-07
"4407","4425",9850,1,0,11,5,12,4,4,NA,NA,NA,NA,2015-11-07
"4408","4426",8455,1,0,19,9,10,9,9,NA,NA,NA,NA,2015-11-07
"4409","4426",10194,3,0,13,1,13,2,5,NA,NA,NA,NA,2015-11-07
"4410","4427",8466,3,0,16,7,11,7,4,NA,NA,NA,NA,2015-11-07
"4411","4427",8472,1,0,15,3,10,2,4,NA,NA,NA,NA,2015-11-07
"4412","4428",8654,1,0,17,3,11,6,8,1,8668,1,0,2015-11-07
"4413","4428",8668,2,0,12,5,12,7,6,1,8654,1,0,2015-11-07
"4414","4429",8455,1,0,28,6,4,11,9,NA,NA,NA,NA,2015-11-21
"4415","4429",9850,4,0,13,5,12,3,1,NA,NA,NA,NA,2015-11-21
"4416","4430",8472,3,0,8,2,11,5,6,NA,NA,NA,NA,2015-11-23
"4417","4430",9826,1,0,36,11,18,10,11,NA,NA,NA,NA,2015-11-23
"4418","4432",8650,3,0,4,5,13,9,2,3,8456,2,1,2015-11-21
"4419","4433",8197,1,0,14,9,12,9,5,NA,NA,NA,NA,2015-11-21
"4420","4433",10261,4,0,17,4,9,6,4,NA,NA,NA,NA,2015-11-21
"4421","4434",8466,2,0,26,7,8,4,11,NA,NA,NA,NA,2015-11-21
"4422","4435",8678,2,0,14,5,9,6,8,3,10003,2,1,2015-11-21
"4423","4435",10003,3,0,14,4,7,7,2,2,8678,3,-1,2015-11-21
"4424","4436",8586,2,0,11,7,14,11,8,4,8654,1,3,2015-11-22
"4425","4436",8654,2,0,16,6,9,2,6,1,8586,4,-3,2015-11-22
"4426","4437",9817,1,0,11,4,6,7,2,2,10260,1,1,2015-11-21
"4427","4437",10260,2,0,18,10,12,6,6,1,9817,2,-1,2015-11-21
"4428","4438",8659,3,0,17,3,14,1,2,1,9825,3,-2,2015-11-21
"4429","4438",9825,2,0,29,5,10,6,7,3,8659,1,2,2015-11-21
"4430","4439",9817,4,0,9,10,13,9,4,2,10252,3,-1,2015-11-28
"4431","4439",10252,2,0,19,10,6,6,3,3,9817,2,1,2015-11-28
"4432","4440",8678,2,0,11,10,6,12,5,3,8668,3,0,2015-11-28
"4433","4441",9826,1,0,18,7,7,7,7,5,10261,1,4,2015-11-28
"4434","4441",10261,1,0,14,5,13,3,1,1,9826,5,-4,2015-11-28
"4435","4442",10260,1,0,22,8,7,6,4,1,8197,1,0,2015-11-28
"4436","4443",8650,3,0,13,8,12,6,3,NA,NA,NA,NA,2015-11-29
"4437","4443",10003,1,0,17,7,7,2,6,NA,NA,NA,NA,2015-11-29
"4438","4444",8456,2,0,8,6,14,12,2,3,8466,1,2,2015-11-28
"4439","4444",8466,1,0,9,4,11,5,2,1,8456,3,-2,2015-11-28
"4440","4445",9825,1,0,27,6,6,3,8,1,9850,1,0,2015-11-29
"4441","4445",9850,1,0,18,3,8,2,4,1,9825,1,0,2015-11-29
"4442","4446",10194,3,0,9,5,10,3,3,NA,NA,NA,NA,2015-11-28
"4443","4447",8455,2,0,14,4,9,1,4,NA,NA,NA,NA,2015-11-29
"4444","4447",8586,4,0,14,4,14,7,3,NA,NA,NA,NA,2015-11-29
"4445","4448",8659,2,0,19,2,16,5,2,NA,NA,NA,NA,2015-11-29
"4446","4449",8472,1,0,19,2,11,5,6,NA,NA,NA,NA,2015-12-05
"4447","4449",9825,1,0,13,3,7,8,6,NA,NA,NA,NA,2015-12-05
"4448","4450",8455,2,0,30,11,10,11,9,NA,NA,NA,NA,2015-12-05
"4449","4450",8678,1,0,7,4,13,7,6,NA,NA,NA,NA,2015-12-05
"4450","4451",8668,1,0,25,13,4,9,8,1,9826,1,0,2015-12-07
"4451","4451",9826,2,0,18,6,11,6,5,1,8668,1,0,2015-12-07
"4452","4452",10260,1,0,25,6,9,7,12,NA,NA,NA,NA,2015-12-05
"4453","4453",8650,1,0,14,7,10,4,9,1,10261,1,0,2015-12-06
"4454","4453",10261,3,0,9,2,7,3,4,1,8650,1,0,2015-12-06
"4455","4454",8466,1,0,29,10,4,7,13,1,10252,1,0,2015-12-05
"4456","4454",10252,2,0,2,4,9,2,6,1,8466,1,0,2015-12-05
"4457","4455",8456,1,0,13,6,10,4,6,NA,NA,NA,NA,2015-12-05
"4458","4456",8197,3,0,8,8,17,5,7,NA,NA,NA,NA,2015-12-05
"4459","4456",10003,2,0,20,3,4,3,7,NA,NA,NA,NA,2015-12-05
"4460","4457",9817,3,0,15,4,11,8,5,NA,NA,NA,NA,2015-12-05
"4461","4457",9850,3,0,18,1,10,2,4,NA,NA,NA,NA,2015-12-05
"4462","4458",8586,2,0,11,6,10,6,2,1,8659,1,0,2015-12-05
"4463","4458",8659,3,0,19,3,13,6,4,1,8586,1,0,2015-12-05
"4464","4460",8678,2,0,12,5,12,4,7,2,10260,1,1,2015-12-12
"4465","4460",10260,1,0,20,7,12,6,3,1,8678,2,-1,2015-12-12
"4466","4462",8197,2,0,25,1,16,4,3,2,8455,1,1,2015-12-14
"4467","4464",8456,3,0,10,5,13,5,5,2,10003,1,1,2015-12-12
"4468","4464",10003,1,0,12,5,15,8,3,1,8456,2,-1,2015-12-12
"4469","4465",9850,1,0,13,5,10,1,6,1,8668,1,0,2015-12-12
"4470","4466",8472,1,0,29,8,6,2,12,NA,NA,NA,NA,2015-12-12
"4471","4467",8586,2,0,13,6,13,12,7,1,10261,2,-1,2015-12-13
"4472","4467",10261,2,0,15,2,14,3,4,2,8586,1,1,2015-12-13
"4473","4468",8654,1,0,27,11,7,21,6,NA,NA,NA,NA,2015-12-12
"4474","4468",10194,2,0,15,7,9,4,6,NA,NA,NA,NA,2015-12-12
"4475","4469",8456,2,0,28,8,16,10,6,1,9825,2,-1,2015-12-21
"4476","4470",8455,1,0,16,2,12,7,6,3,8472,1,2,2015-12-19
"4477","4470",8472,3,0,10,2,12,4,7,1,8455,3,-2,2015-12-19
"4478","4471",8197,1,0,7,2,13,1,4,3,8668,2,1,2015-12-19
"4479","4471",8668,2,0,23,10,6,8,5,2,8197,3,-1,2015-12-19
"4480","4472",9850,2,0,9,NA,10,2,2,2,10260,1,1,2015-12-19
"4481","4473",10252,3,0,28,7,14,6,3,1,10261,1,0,2015-12-19
"4482","4473",10261,1,0,24,3,9,4,5,1,10252,1,0,2015-12-19
"4483","4474",8466,1,0,15,4,18,10,1,NA,NA,NA,NA,2015-12-19
"4484","4474",8586,1,0,13,7,9,6,5,NA,NA,NA,NA,2015-12-19
"4485","4475",10194,2,0,28,7,6,11,10,1,9826,2,-1,2015-12-19
"4486","4476",8654,1,0,14,9,9,3,7,NA,NA,NA,NA,2015-12-20
"4487","4477",9817,1,0,10,7,6,3,NA,NA,NA,NA,NA,2015-12-20
"4488","4478",8659,2,2,19,4,12,3,2,1,8678,2,-1,2015-12-19
"4489","4478",8678,1,0,17,8,9,7,6,2,8659,1,1,2015-12-19
"4490","4479",8654,3,0,7,6,12,5,4,1,10252,1,0,2015-12-26
"4491","4479",10252,3,0,23,9,13,8,6,1,8654,1,0,2015-12-26
"4492","4480",8678,1,0,14,8,10,8,2,NA,NA,NA,NA,2015-12-26
"4493","4481",8455,1,0,22,9,7,8,7,4,9817,1,3,2015-12-26
"4494","4481",9817,4,0,11,4,15,8,3,1,8455,4,-3,2015-12-26
"4495","4482",8197,1,0,25,6,8,3,5,NA,NA,NA,NA,2015-12-26
"4496","4482",8650,2,0,27,7,12,13,13,NA,NA,NA,NA,2015-12-26
"4497","4483",8456,1,0,15,5,10,8,4,5,8472,1,4,2015-12-26
"4498","4483",8472,1,0,16,1,11,4,5,1,8456,5,-4,2015-12-26
"4499","4484",8668,2,0,12,7,12,11,6,NA,NA,NA,NA,2015-12-26
"4500","4484",10261,2,0,12,3,16,3,6,NA,NA,NA,NA,2015-12-26
"4501","4485",8466,1,0,13,3,10,5,5,NA,NA,NA,NA,2015-12-26
"4502","4486",10194,1,0,9,1,13,4,8,NA,NA,NA,NA,2015-12-26
"4503","4486",10260,2,0,22,12,16,8,2,NA,NA,NA,NA,2015-12-26
"4504","4487",8659,3,0,23,7,12,4,5,NA,NA,NA,NA,2015-12-26
"4505","4487",10003,1,0,6,NA,9,1,3,NA,NA,NA,NA,2015-12-26
"4506","4488",8586,1,0,11,9,4,9,3,NA,NA,NA,NA,2015-12-26
"4507","4488",9850,2,0,14,4,14,4,6,NA,NA,NA,NA,2015-12-26
"4508","4488",NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-26
"4509","4489",9825,2,0,23,9,7,7,8,NA,NA,NA,NA,2015-12-28
"4510","4490",9826,3,0,23,7,10,5,8,NA,NA,NA,NA,2015-12-28
"4511","4490",10003,2,0,9,4,17,5,1,NA,NA,NA,NA,2015-12-28
"4512","4491",8668,2,0,21,6,10,3,9,3,10194,4,-1,2015-12-28
"4513","4491",10194,1,0,8,2,12,3,2,4,8668,3,1,2015-12-28
"4514","4492",8197,1,0,23,1,11,5,6,NA,NA,NA,NA,2015-12-29
"4515","4492",8456,3,0,30,13,8,12,6,NA,NA,NA,NA,2015-12-29
"4516","4492",NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015-12-29
"4517","4493",8455,2,0,10,3,6,3,5,NA,NA,NA,NA,2015-12-28
"4518","4493",10260,4,0,23,5,16,6,5,NA,NA,NA,NA,2015-12-28
"4519","4494",9850,2,0,10,3,10,3,4,NA,NA,NA,NA,2015-12-28
"4520","4494",10252,5,0,15,7,20,4,4,NA,NA,NA,NA,2015-12-28
"4521","4495",8472,1,0,14,6,8,3,5,NA,NA,NA,NA,2015-12-30
"4522","4495",8650,3,0,11,4,16,8,9,NA,NA,NA,NA,2015-12-30
"4523","4496",8586,2,0,20,3,13,3,5,2,9817,1,1,2015-12-28
"4524","4496",9817,4,1,17,5,11,5,3,1,8586,2,-1,2015-12-28
"4525","4498",8466,3,0,28,7,12,5,9,NA,NA,NA,NA,2015-12-28
"4526","4498",8654,1,0,13,4,6,4,7,NA,NA,NA,NA,2015-12-28
"4527","4499",10252,2,0,12,3,14,2,3,NA,NA,NA,NA,2015-08-14
"4528","4499",10260,2,0,6,5,10,3,5,NA,NA,NA,NA,2015-08-14
"4529","4500",9825,1,0,17,6,12,14,4,1,9826,2,-1,2015-08-16
"4530","4500",9826,1,0,30,6,14,6,3,2,9825,1,1,2015-08-16
"4531","4501",8650,1,0,14,6,11,4,13,1,8678,1,0,2015-08-17
"4532","4501",8678,4,0,22,8,19,5,7,1,8650,1,0,2015-08-17
"4533","4502",8455,2,0,21,1,13,7,3,NA,NA,NA,NA,2015-08-16
"4534","4502",8456,4,0,18,5,19,9,7,NA,NA,NA,NA,2015-08-16
"4535","4503",8466,4,0,30,9,13,9,6,NA,NA,NA,NA,2015-08-15
"4536","4503",8668,2,0,10,9,10,5,2,NA,NA,NA,NA,2015-08-15
"4537","4504",8472,1,0,9,6,7,2,3,1,9850,3,-2,2015-08-15
"4538","4504",9850,2,0,15,6,7,9,4,3,8472,1,2,2015-08-15
"4539","4505",10003,2,0,14,4,11,9,7,NA,NA,NA,NA,2015-08-15
"4540","4505",10261,2,0,8,4,9,2,2,NA,NA,NA,NA,2015-08-15
"4541","4506",8586,2,0,11,4,17,10,3,2,10194,2,0,2015-08-15
"4542","4506",10194,2,0,19,3,11,7,6,2,8586,2,0,2015-08-15
"4543","4507",8659,2,0,10,4,10,1,4,NA,NA,NA,NA,2015-08-15
"4544","4507",9817,1,0,22,2,13,10,7,NA,NA,NA,NA,2015-08-15
"4545","4508",8197,3,0,10,4,12,5,4,2,8654,1,1,2015-08-15
"4546","4508",8654,1,1,20,8,11,6,4,1,8197,2,-1,2015-08-15
"4547","4509",9825,2,0,19,7,10,4,10,NA,NA,NA,NA,2016-01-02
"4548","4509",10261,2,0,26,4,8,7,5,NA,NA,NA,NA,2016-01-02
"4549","4510",9826,3,0,23,5,12,5,3,NA,NA,NA,NA,2016-01-03
"4550","4511",8586,2,0,24,4,11,11,6,1,8668,1,0,2016-01-03
"4551","4511",8668,1,0,17,4,8,8,4,1,8586,1,0,2016-01-03
"4552","4512",8197,1,0,26,7,9,6,11,NA,NA,NA,NA,2016-01-02
"4553","4512",8678,1,1,9,1,5,4,5,NA,NA,NA,NA,2016-01-02
"4554","4513",10003,1,0,11,2,10,5,3,1,10260,2,-1,2016-01-02
"4555","4513",10260,2,0,18,4,14,10,6,2,10003,1,1,2016-01-02
"4556","4514",8466,1,0,23,9,7,5,5,NA,NA,NA,NA,2016-01-02
"4557","4514",9850,1,0,13,4,10,3,7,NA,NA,NA,NA,2016-01-02
"4558","4515",8472,3,0,10,3,8,5,6,2,10252,2,0,2016-01-02
"4559","4515",10252,3,0,7,3,12,3,5,2,8472,2,0,2016-01-02
"4560","4516",9817,1,0,15,4,5,3,6,1,8456,2,-1,2016-01-02
"4561","4517",8659,1,0,23,4,7,6,6,2,10194,1,1,2016-01-02
"4562","4517",10194,1,1,16,6,15,9,NA,1,8659,2,-1,2016-01-02
"4563","4518",8650,1,0,27,9,8,12,11,NA,NA,NA,NA,2016-01-02
"4564","4518",8654,1,0,14,3,12,6,7,NA,NA,NA,NA,2016-01-02
"4565","4519",9826,1,0,13,NA,9,2,6,NA,NA,NA,NA,2016-01-12
"4566","4519",10252,2,0,15,9,16,6,6,NA,NA,NA,NA,2016-01-12
"4567","4520",8654,1,0,13,7,5,3,5,3,8678,1,2,2016-01-12
"4568","4520",8678,1,0,7,4,8,7,3,1,8654,3,-2,2016-01-12
"4569","4521",8472,2,0,10,6,13,2,4,3,10003,3,0,2016-01-13
"4570","4521",10003,0,1,7,8,9,6,4,3,8472,3,0,2016-01-13
"4571","4522",8650,2,0,26,9,9,11,9,3,9825,3,0,2016-01-13
"4572","4523",8455,3,0,10,7,13,6,9,1,8659,3,-2,2016-01-13
"4573","4523",8659,3,0,21,7,8,5,6,3,8455,1,2,2016-01-13
"4574","4524",8668,1,0,10,5,6,4,3,NA,NA,NA,NA,2016-01-13
"4575","4525",10260,3,0,12,3,12,3,5,3,10261,3,0,2016-01-12
"4576","4525",10261,1,0,21,5,10,6,4,3,10260,3,0,2016-01-12
"4577","4526",8466,1,0,24,8,9,6,7,NA,NA,NA,NA,2016-01-13
"4578","4526",9817,2,0,16,1,11,4,1,NA,NA,NA,NA,2016-01-13
"4579","4527",9850,1,1,12,3,8,1,3,2,10194,2,0,2016-01-13
"4580","4528",8586,1,0,25,16,13,12,9,NA,NA,NA,NA,2016-01-13
"4581","4529",8197,2,0,10,4,15,6,4,2,10252,1,1,2016-01-16
"4582","4529",10252,3,0,30,3,13,8,4,1,8197,2,-1,2016-01-16
"4583","4530",8678,1,0,12,5,8,6,6,NA,NA,NA,NA,2016-01-16
"4584","4530",9850,1,0,8,3,13,7,3,NA,NA,NA,NA,2016-01-16
"4585","4531",8455,1,0,31,6,12,10,2,4,8668,2,2,2016-01-16
"4586","4531",8668,1,0,10,4,5,5,3,2,8455,4,-2,2016-01-16
"4587","4532",10260,2,0,12,4,18,1,5,NA,NA,NA,NA,2016-01-17
"4588","4533",9826,2,0,19,6,10,6,4,NA,NA,NA,NA,2016-01-16
"4589","4534",10261,1,0,9,3,9,14,9,2,8654,1,1,2016-01-16
"4590","4537",9817,2,0,24,3,11,5,8,NA,NA,NA,NA,2016-01-18
"4591","4537",10003,2,0,28,6,8,3,4,NA,NA,NA,NA,2016-01-18
"4592","4538",8472,2,0,10,3,13,1,3,1,8586,4,-3,2016-01-16
"4593","4539",8455,3,0,10,7,13,8,3,NA,NA,NA,NA,2016-01-24
"4594","4539",9825,1,1,15,6,14,2,4,NA,NA,NA,NA,2016-01-24
"4595","4539",NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-24
"4596","4540",8586,2,0,21,10,12,13,6,NA,NA,NA,NA,2016-01-23
"4597","4540",9826,2,0,20,3,11,5,5,NA,NA,NA,NA,2016-01-23
"4598","4541",10003,3,0,6,1,12,3,2,NA,NA,NA,NA,2016-01-24
"4599","4542",10194,1,0,20,4,13,4,NA,NA,NA,NA,NA,2016-01-23
"4600","4544",8650,1,0,16,3,14,6,2,5,9850,4,1,2016-01-23
"4601","4545",8472,1,0,10,3,5,4,1,1,8678,1,0,2016-01-23
"4602","4545",8678,1,0,13,4,9,5,8,1,8472,1,0,2016-01-23
"4603","4546",9817,2,0,16,2,10,4,5,2,10261,1,1,2016-01-23
"4604","4546",10261,1,0,26,7,12,2,7,1,9817,2,-1,2016-01-23
"4605","4547",10252,1,0,24,6,13,8,7,NA,NA,NA,NA,2016-01-23
"4606","4548",8456,3,0,8,2,15,12,5,2,8654,2,0,2016-01-23
"4607","4548",8654,2,0,18,5,11,2,6,2,8456,2,0,2016-01-23
"4608","4549",8466,1,0,13,3,20,10,3,NA,NA,NA,NA,2016-02-02
"4609","4549",9825,2,0,23,13,10,15,6,NA,NA,NA,NA,2016-02-02
"4610","4550",8650,1,0,23,12,7,9,7,NA,NA,NA,NA,2016-02-02
"4611","4551",8586,2,0,9,8,9,6,8,NA,NA,NA,NA,2016-02-02
"4612","4551",9850,2,0,20,6,8,3,7,NA,NA,NA,NA,2016-02-02
"4613","4552",8456,4,0,5,4,15,2,4,NA,NA,NA,NA,2016-02-02
"4614","4552",8472,1,0,21,8,6,6,5,NA,NA,NA,NA,2016-02-02
"4615","4553",8455,1,0,23,7,13,9,4,NA,NA,NA,NA,2016-02-03
"4616","4553",9817,2,0,12,7,10,7,4,NA,NA,NA,NA,2016-02-03
"4617","4554",8654,3,0,16,5,10,3,18,NA,NA,NA,NA,2016-02-02
"4618","4554",10252,0,1,11,5,9,2,2,NA,NA,NA,NA,2016-02-02
"4619","4555",8678,4,0,11,3,15,5,3,2,9826,1,1,2016-02-02
"4620","4555",9826,3,0,25,5,11,6,7,1,8678,2,-1,2016-02-02
"4621","4556",10194,1,0,18,5,13,3,7,NA,NA,NA,NA,2016-02-02
"4622","4556",10260,2,0,16,2,13,6,7,NA,NA,NA,NA,2016-02-02
"4623","4558",8668,1,0,7,3,7,6,10,NA,NA,NA,NA,2016-02-03
"4624","4558",10261,2,1,16,3,15,4,3,NA,NA,NA,NA,2016-02-03
"4625","4559",9850,2,0,18,11,11,8,7,NA,NA,NA,NA,2016-02-06
"4626","4560",9825,1,0,8,3,8,6,1,NA,NA,NA,NA,2016-02-07
"4627","4561",10260,3,0,24,11,9,12,5,1,8455,1,0,2016-02-07
"4628","4562",8472,1,0,4,2,12,1,4,2,8650,2,0,2016-02-06
"4629","4562",8650,1,0,18,7,5,6,9,2,8472,2,0,2016-02-06
"4630","4563",8197,2,0,18,4,15,5,3,3,8456,1,2,2016-02-06
"4631","4563",8456,2,0,17,11,9,8,12,1,8197,3,-2,2016-02-06
"4632","4564",8659,3,0,12,4,12,1,5,NA,NA,NA,NA,2016-02-06
"4633","4565",8466,1,1,12,4,17,3,3,NA,NA,NA,NA,2016-02-06
"4634","4565",8654,2,0,33,5,10,11,7,NA,NA,NA,NA,2016-02-06
"4635","4566",10194,1,0,25,6,12,7,5,NA,NA,NA,NA,2016-02-06
"4636","4567",9826,2,0,16,5,14,2,7,1,10003,1,0,2016-02-06
"4637","4567",10003,1,0,31,9,11,8,8,1,9826,1,0,2016-02-06
"4638","4568",9817,1,0,9,1,9,2,2,NA,NA,NA,NA,2016-02-06
"4639","4569",8197,4,0,15,1,12,3,2,1,9825,2,-1,2016-02-14
"4640","4569",9825,4,0,39,11,10,10,14,2,8197,1,1,2016-02-14
"4641","4569",NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-02-14
"4642","4570",8650,1,0,20,6,8,3,2,NA,NA,NA,NA,2016-02-14
"4643","4570",10252,3,0,15,NA,10,3,2,NA,NA,NA,NA,2016-02-14
"4644","4571",8678,4,0,13,9,7,5,6,1,10194,3,-2,2016-02-13
"4645","4571",10194,2,0,11,2,18,3,3,3,8678,1,2,2016-02-13
"4646","4572",10261,2,0,13,5,17,5,3,1,8455,5,-4,2016-02-13
"4647","4573",9817,1,0,12,3,12,4,4,2,9826,1,1,2016-02-13
"4648","4573",9826,0,1,23,8,16,7,7,1,9817,2,-1,2016-02-13
"4649","4574",8659,4,0,8,1,12,1,3,NA,NA,NA,NA,2016-02-13
"4650","4574",8668,1,0,43,14,10,17,15,NA,NA,NA,NA,2016-02-13
"4651","4575",8456,1,0,24,7,12,6,8,1,8586,2,-1,2016-02-14
"4652","4575",8586,3,0,15,1,17,1,3,2,8456,1,1,2016-02-14
"4653","4576",8654,2,0,18,3,11,5,5,2,9850,2,0,2016-02-13
"4654","4576",9850,2,0,16,3,16,3,8,2,8654,2,0,2016-02-13
"4655","4577",8472,2,0,10,6,7,9,11,1,10260,2,-1,2016-02-13
"4656","4577",10260,3,0,20,8,15,8,3,2,8472,1,1,2016-02-13
"4657","4578",8466,3,0,19,4,12,10,4,NA,NA,NA,NA,2016-02-13
"4658","4579",9850,2,0,11,4,11,2,6,NA,NA,NA,NA,2016-02-27
"4659","4580",8650,1,0,25,9,9,21,12,NA,NA,NA,NA,2016-04-20
"4660","4580",8668,1,1,3,1,12,1,2,NA,NA,NA,NA,2016-04-20
"4661","4581",9825,3,0,20,3,15,6,3,2,10260,3,-1,2016-02-28
"4662","4581",10260,4,0,8,2,21,3,1,3,9825,2,1,2016-02-28
"4663","4582",8456,2,0,18,3,8,5,3,1,10261,1,0,2016-04-19
"4664","4582",10261,3,0,21,5,13,2,2,1,8456,1,0,2016-04-19
"4665","4583",8455,1,0,22,8,11,5,11,2,8466,1,1,2016-02-27
